Genome_ID,sample_latitude,sample_longitude
MarMAG_011502,55.18,7.9
MarMAG_126966,55.18,7.9
MarMAG_110330,55.18,7.9
MarMAG_127569,55.18,7.9
MarMAG_099815,55.18,7.9
MarMAG_057558,55.18,7.9
MarMAG_097346,55.18,7.9
MarMAG_099128,55.18,7.9
MarMAG_127656,55.18,7.9
MarMAG_058854,55.18,7.9
MarMAG_060298,55.18,7.9
MarMAG_007782,55.18,7.9
MarMAG_012884,55.18,7.9
MarMAG_014884,55.18,7.9
MarMAG_004617,55.18,7.9
MarMAG_127452,55.18,7.9
MarMAG_109726,55.18,7.9
MarMAG_036627,55.18,7.9
MarMAG_126777,55.18,7.9
MarMAG_109843,55.18,7.9
MarMAG_110492,55.18,7.9
MarMAG_062682,55.18,7.9
MarMAG_013832,55.18,7.9
MarMAG_110518,55.18,7.9
MarMAG_002977,55.18,7.9
MarMAG_058709,55.18,7.9
MarMAG_079061,55.18,7.9
MarMAG_110140,55.18,7.9
MarMAG_010659,55.18,7.9
MarMAG_007659,55.18,7.9
MarMAG_127194,55.18,7.9
MarMAG_069830,55.18,7.9
MarMAG_109844,55.18,7.9
MarMAG_066063,55.18,7.9
MarMAG_014885,55.18,7.9
MarMAG_009129,55.18,7.9
MarMAG_052182,55.18,7.9
MarMAG_111333,55.18,7.9
MarMAG_011316,55.18,7.9
MarMAG_057713,55.18,7.9
MarMAG_002923,55.18,7.9
MarMAG_010660,55.18,7.9
MarMAG_109727,55.18,7.9
MarMAG_097084,55.18,7.9
MarMAG_110151,55.18,7.9
MarMAG_126778,55.18,7.9
MarMAG_127570,55.18,7.9
MarMAG_080163,55.18,7.9
MarMAG_099816,55.18,7.9
MarMAG_109566,55.18,7.9
MarMAG_058710,55.18,7.9
MarMAG_007783,55.18,7.9
MarMAG_057559,55.18,7.9
MarMAG_013833,55.18,7.9
MarMAG_110466,55.18,7.9
MarMAG_097347,55.18,7.9
MarMAG_127453,55.18,7.9
MarMAG_011657,55.18,7.9
MarMAG_004618,55.18,7.9
MarMAG_066341,55.18,7.9
MarMAG_110184,55.18,7.9
MarMAG_110141,55.18,7.9
MarMAG_060299,55.18,7.9
MarMAG_062683,55.18,7.9
MarMAG_007660,55.18,7.9
MarMAG_108464,55.18,7.9
MarMAG_109802,55.18,7.9
MarMAG_012885,55.18,7.9
MarMAG_110482,55.18,7.9
MarMAG_037132,55.18,7.9
MarMAG_110519,55.18,7.9
MarMAG_079445,55.18,7.9
MarMAG_079062,55.18,7.9
MarMAG_036628,55.18,7.9
MarMAG_109681,55.18,7.9
MarMAG_126967,55.18,7.9
MarMAG_003149,55.18,7.9
MarMAG_080215,55.18,7.9
MarMAG_070349,55.18,7.9
MarMAG_110575,55.18,7.9
MarMAG_108453,55.18,7.9
MarMAG_009099,55.18,7.9
MarMAG_070012,55.18,7.9
MarMAG_060295,55.18,7.9
MarMAG_110491,55.18,7.9
MarMAG_127224,55.18,7.9
MarMAG_110237,55.18,7.9
MarMAG_127650,55.18,7.9
MarMAG_038006,55.18,7.9
MarMAG_127282,55.18,7.9
MarMAG_111301,55.18,7.9
MarMAG_106679,55.18,7.9
MarMAG_062677,55.18,7.9
MarMAG_066306,55.18,7.9
MarMAG_064429,55.18,7.9
MarMAG_007751,55.18,7.9
MarMAG_057461,55.18,7.9
MarMAG_014596,55.18,7.9
MarMAG_111485,55.18,7.9
MarMAG_079034,55.18,7.9
MarMAG_134330,55.18,7.9
MarMAG_008314,55.18,7.9
MarMAG_052171,55.18,7.9
MarMAG_013827,55.18,7.9
MarMAG_012844,55.18,7.9
MarMAG_111103,55.18,7.9
MarMAG_063994,55.18,7.9
MarMAG_110252,55.18,7.9
MarMAG_127441,55.18,7.9
MarMAG_069579,55.18,7.9
MarMAG_127692,55.18,7.9
MarMAG_014875,55.18,7.9
MarMAG_011652,55.18,7.9
MarMAG_064781,55.18,7.9
MarMAG_057712,55.18,7.9
MarMAG_097316,55.18,7.9
MarMAG_126922,55.18,7.9
MarMAG_097070,55.18,7.9
MarMAG_070596,55.18,7.9
MarMAG_127557,55.18,7.9
MarMAG_011897,55.18,7.9
MarMAG_004599,55.18,7.9
MarMAG_110296,55.18,7.9
MarMAG_007855,55.18,7.9
MarMAG_011290,55.18,7.9
MarMAG_063080,55.18,7.9
MarMAG_099094,55.18,7.9
MarMAG_079417,55.18,7.9
MarMAG_110298,55.18,7.9
MarMAG_127256,55.18,7.9
MarMAG_012953,55.18,7.9
MarMAG_007645,55.18,7.9
MarMAG_110299,55.18,7.9
MarMAG_057552,55.18,7.9
MarMAG_110320,55.18,7.9
MarMAG_069819,55.18,7.9
MarMAG_070303,55.18,7.9
MarMAG_003140,55.18,7.9
MarMAG_109900,55.18,7.9
MarMAG_110360,55.18,7.9
MarMAG_110372,55.18,7.9
MarMAG_004151,55.18,7.9
MarMAG_050824,55.18,7.9
MarMAG_127901,55.18,7.9
MarMAG_096989,55.18,7.9
MarMAG_066307,55.18,7.9
MarMAG_010816,55.18,7.9
MarMAG_126701,55.18,7.9
MarMAG_109901,55.18,7.9
MarMAG_038935,55.18,7.9
MarMAG_007941,55.18,7.9
MarMAG_063995,55.18,7.9
MarMAG_043316,55.18,7.9
MarMAG_106032,55.18,7.9
MarMAG_129022,55.18,7.9
MarMAG_109978,55.18,7.9
MarMAG_097317,55.18,7.9
MarMAG_071633,55.18,7.9
MarMAG_012845,55.18,7.9
MarMAG_051286,55.18,7.9
MarMAG_070597,55.18,7.9
MarMAG_110171,55.18,7.9
MarMAG_004600,55.18,7.9
MarMAG_053071,55.18,7.9
MarMAG_002707,55.18,7.9
MarMAG_106680,55.18,7.9
MarMAG_069544,55.18,7.9
MarMAG_003141,55.18,7.9
MarMAG_009100,55.18,7.9
MarMAG_126724,55.18,7.9
MarMAG_008443,55.18,7.9
MarMAG_067022,55.18,7.9
MarMAG_079035,55.18,7.9
MarMAG_061407,55.18,7.9
MarMAG_055381,55.18,7.9
MarMAG_031089,55.18,7.9
MarMAG_097178,55.18,7.9
MarMAG_062516,55.18,7.9
MarMAG_014839,55.18,7.9
MarMAG_007646,55.18,7.9
MarMAG_011291,55.18,7.9
MarMAG_063081,55.18,7.9
MarMAG_066933,55.18,7.9
MarMAG_123900,55.18,7.9
MarMAG_064782,55.18,7.9
MarMAG_007827,55.18,7.9
MarMAG_082300,55.18,7.9
MarMAG_070544,55.18,7.9
MarMAG_127755,55.18,7.9
MarMAG_069688,55.18,7.9
MarMAG_128216,55.18,7.9
MarMAG_011494,55.18,7.9
MarMAG_110001,55.18,7.9
MarMAG_110395,55.18,7.9
MarMAG_070013,55.18,7.9
MarMAG_095669,55.18,7.9
MarMAG_063362,55.18,7.9
MarMAG_093892,55.18,7.9
MarMAG_056794,55.18,7.9
MarMAG_070689,55.18,7.9
MarMAG_094042,55.18,7.9
MarMAG_059818,55.18,7.9
MarMAG_126741,55.18,7.9
MarMAG_048103,55.18,7.9
MarMAG_059117,55.18,7.9
MarMAG_134331,55.18,7.9
MarMAG_069580,55.18,7.9
MarMAG_069820,55.18,7.9
MarMAG_124553,55.18,7.9
MarMAG_110514,55.18,7.9
MarMAG_012111,55.18,7.9
MarMAG_126923,55.18,7.9
MarMAG_079418,55.18,7.9
MarMAG_070304,55.18,7.9
MarMAG_069626,55.18,7.9
MarMAG_110396,55.18,7.9
MarMAG_110437,55.18,7.9
MarMAG_095670,55.18,7.9
MarMAG_110425,55.18,7.9
MarMAG_046714,55.18,7.9
MarMAG_110426,55.18,7.9
MarMAG_126742,55.18,7.9
MarMAG_009101,55.18,7.9
MarMAG_109902,55.18,7.9
MarMAG_097318,55.18,7.9
MarMAG_110428,55.18,7.9
MarMAG_068496,55.18,7.9
MarMAG_123901,55.18,7.9
MarMAG_110431,55.18,7.9
MarMAG_062452,55.18,7.9
MarMAG_082301,55.18,7.9
MarMAG_048440,55.18,7.9
MarMAG_007647,55.18,7.9
MarMAG_079036,55.18,7.9
MarMAG_128217,55.18,7.9
MarMAG_003215,55.18,7.9
MarMAG_110172,55.18,7.9
MarMAG_033734,55.18,7.9
MarMAG_079419,55.18,7.9
MarMAG_110515,55.18,7.9
MarMAG_128312,55.18,7.9
MarMAG_070690,55.18,7.9
MarMAG_110432,55.18,7.9
MarMAG_011292,55.18,7.9
MarMAG_070014,55.18,7.9
MarMAG_016249,55.18,7.9
MarMAG_069797,55.18,7.9
MarMAG_110435,55.18,7.9
MarMAG_068550,55.18,7.9
MarMAG_065282,55.18,7.9
MarMAG_113872,55.18,7.9
MarMAG_038951,55.18,7.9
MarMAG_110440,55.18,7.9
MarMAG_126924,55.18,7.9
MarMAG_126702,55.18,7.9
MarMAG_052681,55.18,7.9
MarMAG_055382,55.18,7.9
MarMAG_110438,55.18,7.9
MarMAG_065897,55.18,7.9
MarMAG_052801,55.18,7.9
MarMAG_110442,55.18,7.9
MarMAG_110444,55.18,7.9
MarMAG_062517,55.18,7.9
MarMAG_013828,55.18,7.9
MarMAG_070545,55.18,7.9
MarMAG_055888,55.18,7.9
MarMAG_110002,55.18,7.9
MarMAG_066308,55.18,7.9
MarMAG_070598,55.18,7.9
MarMAG_110446,55.18,7.9
MarMAG_059861,55.18,7.9
MarMAG_014840,55.18,7.9
MarMAG_069821,55.18,7.9
MarMAG_014876,55.18,7.9
MarMAG_064783,55.18,7.9
MarMAG_124554,55.18,7.9
MarMAG_097179,55.18,7.9
MarMAG_069545,55.18,7.9
MarMAG_085861,55.18,7.9
MarMAG_096990,55.18,7.9
MarMAG_063082,55.18,7.9
MarMAG_069581,55.18,7.9
MarMAG_010817,55.18,7.9
MarMAG_110100,55.18,7.9
MarMAG_066934,55.18,7.9
MarMAG_069627,55.18,7.9
MarMAG_110448,55.18,7.9
MarMAG_013910,55.18,7.9
MarMAG_070305,55.18,7.9
MarMAG_003235,55.18,7.9
MarMAG_011495,55.18,7.9
MarMAG_110450,55.18,7.9
MarMAG_127756,55.18,7.9
MarMAG_126725,55.18,7.9
MarMAG_059869,55.18,7.9
MarMAG_052982,55.18,7.9
MarMAG_110452,55.18,7.9
MarMAG_063996,55.18,7.9
MarMAG_059118,55.18,7.9
MarMAG_069560,55.18,7.9
MarMAG_038936,55.18,7.9
MarMAG_111104,55.18,7.9
MarMAG_070568,55.18,7.9
MarMAG_002708,55.18,7.9
MarMAG_003142,55.18,7.9
MarMAG_110454,55.18,7.9
MarMAG_046930,55.18,7.9
MarMAG_110456,55.18,7.9
MarMAG_082817,55.18,7.9
MarMAG_007784,55.18,7.9
MarMAG_127454,55.18,7.9
MarMAG_012886,55.18,7.9
MarMAG_069779,55.18,7.9
MarMAG_054272,55.18,7.9
MarMAG_097348,55.18,7.9
MarMAG_109236,55.18,7.9
MarMAG_111122,55.18,7.9
MarMAG_004619,55.18,7.9
MarMAG_111334,55.18,7.9
MarMAG_126968,55.18,7.9
MarMAG_060300,55.18,7.9
MarMAG_014886,55.18,7.9
MarMAG_037147,55.18,7.9
MarMAG_005489,55.18,7.9
MarMAG_007861,55.18,7.9
MarMAG_127360,55.18,7.9
MarMAG_014598,55.18,7.9
MarMAG_110264,55.18,7.9
MarMAG_110331,55.18,7.9
MarMAG_036629,55.18,7.9
MarMAG_127657,55.18,7.9
MarMAG_011317,55.18,7.9
MarMAG_037058,55.18,7.9
MarMAG_110373,55.18,7.9
MarMAG_052620,55.18,7.9
MarMAG_003150,55.18,7.9
MarMAG_007661,55.18,7.9
MarMAG_128321,55.18,7.9
MarMAG_097189,55.18,7.9
MarMAG_002978,55.18,7.9
MarMAG_127410,55.18,7.9
MarMAG_111494,55.18,7.9
MarMAG_012954,55.18,7.9
MarMAG_108465,55.18,7.9
MarMAG_062684,55.18,7.9
MarMAG_109845,55.18,7.9
MarMAG_011899,55.18,7.9
MarMAG_109682,55.18,7.9
MarMAG_066342,55.18,7.9
MarMAG_110520,55.18,7.9
MarMAG_109567,55.18,7.9
MarMAG_010661,55.18,7.9
MarMAG_013933,55.18,7.9
MarMAG_058711,55.18,7.9
MarMAG_068349,55.18,7.9
MarMAG_058855,55.18,7.9
MarMAG_110493,55.18,7.9
MarMAG_127195,55.18,7.9
MarMAG_110467,55.18,7.9
MarMAG_127571,55.18,7.9
MarMAG_110483,55.18,7.9
MarMAG_065263,55.18,7.9
MarMAG_099129,55.18,7.9
MarMAG_106683,55.18,7.9
MarMAG_069831,55.18,7.9
MarMAG_058584,55.18,7.9
MarMAG_009130,55.18,7.9
MarMAG_070350,55.18,7.9
MarMAG_053560,55.18,7.9
MarMAG_127298,55.18,7.9
MarMAG_079063,55.18,7.9
MarMAG_109909,55.18,7.9
MarMAG_079446,55.18,7.9
MarMAG_057828,55.18,7.9
MarMAG_011658,55.18,7.9
MarMAG_008429,55.18,7.9
MarMAG_127699,55.18,7.9
MarMAG_110185,55.18,7.9
MarMAG_127508,55.18,7.9
MarMAG_110142,55.18,7.9
MarMAG_069832,55.18,7.9
MarMAG_110007,55.18,7.9
MarMAG_062685,55.18,7.9
MarMAG_128322,55.18,7.9
MarMAG_066085,55.18,7.9
MarMAG_110186,55.18,7.9
MarMAG_070020,55.18,7.9
MarMAG_069546,55.18,7.9
MarMAG_038101,55.18,7.9
MarMAG_109683,55.18,7.9
MarMAG_110498,55.18,7.9
MarMAG_069588,55.18,7.9
MarMAG_054273,55.18,7.9
MarMAG_110521,55.18,7.9
MarMAG_055394,55.18,7.9
MarMAG_070351,55.18,7.9
MarMAG_066343,55.18,7.9
MarMAG_064794,55.18,7.9
MarMAG_068350,55.18,7.9
MarMAG_085870,55.18,7.9
MarMAG_011318,55.18,7.9
MarMAG_070618,55.18,7.9
MarMAG_007947,55.18,7.9
MarMAG_110105,55.18,7.9
MarMAG_069509,55.18,7.9
MarMAG_069723,55.18,7.9
MarMAG_110576,55.18,7.9
MarMAG_065930,55.18,7.9
MarMAG_082837,55.18,7.9
MarMAG_069529,55.18,7.9
MarMAG_095686,55.18,7.9
MarMAG_111123,55.18,7.9
MarMAG_130079,55.18,7.9
MarMAG_064651,55.18,7.9
MarMAG_004620,55.18,7.9
MarMAG_079064,55.18,7.9
MarMAG_002475,55.18,7.9
MarMAG_003151,55.18,7.9
MarMAG_097349,55.18,7.9
MarMAG_007662,55.18,7.9
MarMAG_110400,55.18,7.9
MarMAG_109910,55.18,7.9
MarMAG_059260,55.18,7.9
MarMAG_037059,55.18,7.9
MarMAG_126969,55.18,7.9
MarMAG_079447,55.18,7.9
MarMAG_097190,55.18,7.9
MarMAG_014887,55.18,7.9
MarMAG_009131,55.18,7.9
MarMAG_064795,55.18,7.9
MarMAG_007948,55.18,7.9
MarMAG_062976,55.18,7.9
MarMAG_110522,55.18,7.9
MarMAG_063163,55.18,7.9
MarMAG_070619,55.18,7.9
MarMAG_069510,55.18,7.9
MarMAG_110187,55.18,7.9
MarMAG_126970,55.18,7.9
MarMAG_111335,55.18,7.9
MarMAG_069547,55.18,7.9
MarMAG_007831,55.18,7.9
MarMAG_008331,55.18,7.9
MarMAG_002721,55.18,7.9
MarMAG_054274,55.18,7.9
MarMAG_004621,55.18,7.9
MarMAG_127232,55.18,7.9
MarMAG_127765,55.18,7.9
MarMAG_012887,55.18,7.9
MarMAG_069530,55.18,7.9
MarMAG_128323,55.18,7.9
MarMAG_069589,55.18,7.9
MarMAG_069833,55.18,7.9
MarMAG_063088,55.18,7.9
MarMAG_069887,55.18,7.9
MarMAG_110143,55.18,7.9
MarMAG_055395,55.18,7.9
MarMAG_069914,55.18,7.9
MarMAG_062686,55.18,7.9
MarMAG_109803,55.18,7.9
MarMAG_127912,55.18,7.9
MarMAG_066799,55.18,7.9
MarMAG_111124,55.18,7.9
MarMAG_110374,55.18,7.9
MarMAG_079065,55.18,7.9
MarMAG_109911,55.18,7.9
MarMAG_110332,55.18,7.9
MarMAG_064652,55.18,7.9
MarMAG_011503,55.18,7.9
MarMAG_109684,55.18,7.9
MarMAG_066086,55.18,7.9
MarMAG_099130,55.18,7.9
MarMAG_110577,55.18,7.9
MarMAG_038012,55.18,7.9
MarMAG_110008,55.18,7.9
MarMAG_109568,55.18,7.9
MarMAG_110401,55.18,7.9
MarMAG_127700,55.18,7.9
MarMAG_127261,55.18,7.9
MarMAG_097350,55.18,7.9
MarMAG_127361,55.18,7.9
MarMAG_011319,55.18,7.9
MarMAG_127455,55.18,7.9
MarMAG_110604,55.18,7.9
MarMAG_066941,55.18,7.9
MarMAG_110600,55.18,7.9
MarMAG_070021,55.18,7.9
MarMAG_069724,55.18,7.9
MarMAG_070352,55.18,7.9
MarMAG_066344,55.18,7.9
MarMAG_009132,55.18,7.9
MarMAG_003152,55.18,7.9
MarMAG_127299,55.18,7.9
MarMAG_111336,55.18,7.9
MarMAG_110601,55.18,7.9
MarMAG_031121,55.18,7.9
MarMAG_110009,55.18,7.9
MarMAG_110626,55.18,7.9
MarMAG_096998,55.18,7.9
MarMAG_127362,55.18,7.9
MarMAG_127720,55.18,7.9
MarMAG_127456,55.18,7.9
MarMAG_127196,55.18,7.9
MarMAG_007949,55.18,7.9
MarMAG_065217,55.18,7.9
MarMAG_065971,55.18,7.9
MarMAG_004622,55.18,7.9
MarMAG_110677,55.18,7.9
MarMAG_015005,55.18,7.9
MarMAG_011320,55.18,7.9
MarMAG_066064,55.18,7.9
MarMAG_066942,55.18,7.9
MarMAG_127766,55.18,7.9
MarMAG_126748,55.18,7.9
MarMAG_110663,55.18,7.9
MarMAG_126704,55.18,7.9
MarMAG_079066,55.18,7.9
MarMAG_002722,55.18,7.9
MarMAG_110602,55.18,7.9
MarMAG_095687,55.18,7.9
MarMAG_127572,55.18,7.9
MarMAG_007832,55.18,7.9
MarMAG_066345,55.18,7.9
MarMAG_110265,55.18,7.9
MarMAG_097191,55.18,7.9
MarMAG_126779,55.18,7.9
MarMAG_005490,55.18,7.9
MarMAG_070353,55.18,7.9
MarMAG_037060,55.18,7.9
MarMAG_070505,55.18,7.9
MarMAG_070486,55.18,7.9
MarMAG_010662,55.18,7.9
MarMAG_044683,55.18,7.9
MarMAG_012888,55.18,7.9
MarMAG_079448,55.18,7.9
MarMAG_070077,55.18,7.9
MarMAG_110605,55.18,7.9
MarMAG_002979,55.18,7.9
MarMAG_110188,55.18,7.9
MarMAG_111125,55.18,7.9
MarMAG_097085,55.18,7.9
MarMAG_030101,55.18,7.9
MarMAG_009133,55.18,7.9
MarMAG_038672,55.18,7.9
MarMAG_110333,55.18,7.9
MarMAG_109569,55.18,7.9
MarMAG_002476,55.18,7.9
MarMAG_126797,55.18,7.9
MarMAG_070022,55.18,7.9
MarMAG_126971,55.18,7.9
MarMAG_063089,55.18,7.9
MarMAG_097351,55.18,7.9
MarMAG_011504,55.18,7.9
MarMAG_058712,55.18,7.9
MarMAG_069780,55.18,7.9
MarMAG_070620,55.18,7.9
MarMAG_045494,55.18,7.9
MarMAG_070550,55.18,7.9
MarMAG_060301,55.18,7.9
MarMAG_110606,55.18,7.9
MarMAG_129172,55.18,7.9
MarMAG_037061,55.18,7.9
MarMAG_095688,55.18,7.9
MarMAG_097086,55.18,7.9
MarMAG_044684,55.18,7.9
MarMAG_110627,55.18,7.9
MarMAG_110499,55.18,7.9
MarMAG_085871,55.18,7.9
MarMAG_079067,55.18,7.9
MarMAG_127300,55.18,7.9
MarMAG_031122,55.18,7.9
MarMAG_110649,55.18,7.9
MarMAG_063757,55.18,7.9
MarMAG_065972,55.18,7.9
MarMAG_045015,55.18,7.9
MarMAG_119120,55.18,7.9
MarMAG_060199,55.18,7.9
MarMAG_110010,55.18,7.9
MarMAG_012889,55.18,7.9
MarMAG_069781,55.18,7.9
MarMAG_126749,55.18,7.9
MarMAG_110651,55.18,7.9
MarMAG_070487,55.18,7.9
MarMAG_111337,55.18,7.9
MarMAG_110334,55.18,7.9
MarMAG_126972,55.18,7.9
MarMAG_110664,55.18,7.9
MarMAG_068351,55.18,7.9
MarMAG_005491,55.18,7.9
MarMAG_079449,55.18,7.9
MarMAG_002477,55.18,7.9
MarMAG_110653,55.18,7.9
MarMAG_097465,55.18,7.9
MarMAG_127573,55.18,7.9
MarMAG_110678,55.18,7.9
MarMAG_011321,55.18,7.9
MarMAG_110266,55.18,7.9
MarMAG_127457,55.18,7.9
MarMAG_009134,55.18,7.9
MarMAG_070104,55.18,7.9
MarMAG_070354,55.18,7.9
MarMAG_042317,55.18,7.9
MarMAG_015006,55.18,7.9
MarMAG_097192,55.18,7.9
MarMAG_064784,55.18,7.9
MarMAG_038007,55.18,7.9
MarMAG_129168,55.18,7.9
MarMAG_097180,55.18,7.9
MarMAG_070482,55.18,7.9
MarMAG_126925,55.18,7.9
MarMAG_063083,55.18,7.9
MarMAG_110173,55.18,7.9
MarMAG_009751,55.18,7.9
MarMAG_127283,55.18,7.9
MarMAG_025756,55.18,7.9
MarMAG_110660,55.18,7.9
MarMAG_096919,55.18,7.9
MarMAG_012846,55.18,7.9
MarMAG_126793,55.18,7.9
MarMAG_070145,55.18,7.9
MarMAG_079420,55.18,7.9
MarMAG_007752,55.18,7.9
MarMAG_062678,55.18,7.9
MarMAG_110253,55.18,7.9
MarMAG_009102,55.18,7.9
MarMAG_111302,55.18,7.9
MarMAG_005620,55.18,7.9
MarMAG_020893,55.18,7.9
MarMAG_007856,55.18,7.9
MarMAG_007571,55.18,7.9
MarMAG_005487,55.18,7.9
MarMAG_085862,55.18,7.9
MarMAG_011293,55.18,7.9
MarMAG_066061,55.18,7.9
MarMAG_127558,55.18,7.9
MarMAG_079529,55.18,7.9
MarMAG_110621,55.18,7.9
MarMAG_080152,55.18,7.9
MarMAG_069776,55.18,7.9
MarMAG_005979,55.18,7.9
MarMAG_013829,55.18,7.9
MarMAG_014597,55.18,7.9
MarMAG_014996,55.18,7.9
MarMAG_030085,55.18,7.9
MarMAG_110676,55.18,7.9
MarMAG_097458,55.18,7.9
MarMAG_062974,55.18,7.9
MarMAG_110682,55.18,7.9
MarMAG_081307,55.18,7.9
MarMAG_124500,55.18,7.9
MarMAG_110321,55.18,7.9
MarMAG_034664,55.18,7.9
MarMAG_054995,55.18,7.9
MarMAG_078863,55.18,7.9
MarMAG_126743,55.18,7.9
MarMAG_065963,55.18,7.9
MarMAG_127442,55.18,7.9
MarMAG_070306,55.18,7.9
MarMAG_031090,55.18,7.9
MarMAG_095671,55.18,7.9
MarMAG_070015,55.18,7.9
MarMAG_079037,55.18,7.9
MarMAG_070096,55.18,7.9
MarMAG_009458,55.18,7.9
MarMAG_008315,55.18,7.9
MarMAG_110478,55.18,7.9
MarMAG_002920,55.18,7.9
MarMAG_058702,55.18,7.9
MarMAG_095013,NA,NA
MarMAG_110684,NA,NA
MarMAG_095005,NA,NA
MarMAG_095017,NA,NA
MarMAG_110708,NA,NA
MarMAG_110685,NA,NA
MarMAG_007204,NA,NA
MarMAG_110686,NA,NA
MarMAG_110688,NA,NA
MarMAG_110699,NA,NA
MarMAG_110689,NA,NA
MarMAG_087173,NA,NA
MarMAG_110691,NA,NA
MarMAG_116407,NA,NA
MarMAG_110693,NA,NA
MarMAG_008742,NA,NA
MarMAG_008743,NA,NA
MarMAG_110692,NA,NA
MarMAG_110694,NA,NA
MarMAG_115932,NA,NA
MarMAG_041705,NA,NA
MarMAG_041768,NA,NA
MarMAG_121960,NA,NA
MarMAG_121951,NA,NA
MarMAG_115933,NA,NA
MarMAG_110697,NA,NA
MarMAG_008809,NA,NA
MarMAG_110698,NA,NA
MarMAG_110700,NA,NA
MarMAG_122243,NA,NA
MarMAG_036661,NA,NA
MarMAG_110701,NA,NA
MarMAG_110703,NA,NA
MarMAG_087886,NA,NA
MarMAG_110704,NA,NA
MarMAG_007073,NA,NA
MarMAG_008744,NA,NA
MarMAG_121415,NA,NA
MarMAG_110695,NA,NA
MarMAG_117344,NA,NA
MarMAG_110705,NA,NA
MarMAG_110706,NA,NA
MarMAG_087174,NA,NA
MarMAG_121463,NA,NA
MarMAG_068854,NA,NA
MarMAG_110709,NA,NA
MarMAG_110716,NA,NA
MarMAG_110717,NA,NA
MarMAG_110696,NA,NA
MarMAG_110728,NA,NA
MarMAG_115934,NA,NA
MarMAG_117345,NA,NA
MarMAG_110732,NA,NA
MarMAG_110733,NA,NA
MarMAG_110739,NA,NA
MarMAG_122658,NA,NA
MarMAG_110734,NA,NA
MarMAG_110736,NA,NA
MarMAG_110737,NA,NA
MarMAG_110738,NA,NA
MarMAG_117346,NA,NA
MarMAG_110707,NA,NA
MarMAG_087175,NA,NA
MarMAG_110740,NA,NA
MarMAG_110741,NA,NA
MarMAG_110742,NA,NA
MarMAG_122288,NA,NA
MarMAG_092780,NA,NA
MarMAG_121416,NA,NA
MarMAG_110687,NA,NA
MarMAG_110743,NA,NA
MarMAG_110744,NA,NA
MarMAG_092781,NA,NA
MarMAG_110745,NA,NA
MarMAG_127999,NA,NA
MarMAG_110748,NA,NA
MarMAG_065408,NA,NA
MarMAG_115935,NA,NA
MarMAG_110757,NA,NA
MarMAG_122289,NA,NA
MarMAG_041756,NA,NA
MarMAG_110760,NA,NA
MarMAG_117347,NA,NA
MarMAG_115936,NA,NA
MarMAG_128021,NA,NA
MarMAG_122394,NA,NA
MarMAG_110761,26.7062,-82.1635
MarMAG_028034,NA,NA
MarMAG_025558,NA,NA
MarMAG_110763,NA,NA
MarMAG_110766,NA,NA
MarMAG_024634,NA,NA
MarMAG_091832,NA,NA
MarMAG_068032,NA,NA
MarMAG_063722,NA,NA
MarMAG_110770,NA,NA
MarMAG_026272,NA,NA
MarMAG_069231,NA,NA
MarMAG_091920,NA,NA
MarMAG_110803,NA,NA
MarMAG_004805,NA,NA
MarMAG_064764,NA,NA
MarMAG_041899,NA,NA
MarMAG_092554,NA,NA
MarMAG_063260,NA,NA
MarMAG_074886,NA,NA
MarMAG_048092,NA,NA
MarMAG_035007,NA,NA
MarMAG_060659,NA,NA
MarMAG_018334,NA,NA
MarMAG_075105,NA,NA
MarMAG_110926,NA,NA
MarMAG_128867,NA,NA
MarMAG_026430,NA,NA
MarMAG_106638,NA,NA
MarMAG_047554,NA,NA
MarMAG_032976,NA,NA
MarMAG_091878,NA,NA
MarMAG_061823,NA,NA
MarMAG_031692,NA,NA
MarMAG_035302,NA,NA
MarMAG_047248,NA,NA
MarMAG_110774,NA,NA
MarMAG_026381,NA,NA
MarMAG_110778,NA,NA
MarMAG_121182,NA,NA
MarMAG_014637,NA,NA
MarMAG_026354,NA,NA
MarMAG_043291,NA,NA
MarMAG_034365,NA,NA
MarMAG_000748,NA,NA
MarMAG_053897,NA,NA
MarMAG_051835,NA,NA
MarMAG_004770,NA,NA
MarMAG_032937,NA,NA
MarMAG_018476,NA,NA
MarMAG_110779,NA,NA
MarMAG_009995,NA,NA
MarMAG_048115,NA,NA
MarMAG_040045,NA,NA
MarMAG_040529,NA,NA
MarMAG_048088,NA,NA
MarMAG_092748,NA,NA
MarMAG_040588,NA,NA
MarMAG_014775,NA,NA
MarMAG_123412,NA,NA
MarMAG_064846,NA,NA
MarMAG_033459,NA,NA
MarMAG_025323,NA,NA
MarMAG_015304,NA,NA
MarMAG_015328,NA,NA
MarMAG_091892,NA,NA
MarMAG_050497,NA,NA
MarMAG_131337,NA,NA
MarMAG_110782,NA,NA
MarMAG_051201,NA,NA
MarMAG_107395,NA,NA
MarMAG_042689,NA,NA
MarMAG_054753,NA,NA
MarMAG_057628,NA,NA
MarMAG_023115,NA,NA
MarMAG_092658,NA,NA
MarMAG_010500,NA,NA
MarMAG_056785,NA,NA
MarMAG_004811,NA,NA
MarMAG_028045,NA,NA
MarMAG_092665,NA,NA
MarMAG_069183,NA,NA
MarMAG_015379,NA,NA
MarMAG_031696,NA,NA
MarMAG_005862,NA,NA
MarMAG_095481,NA,NA
MarMAG_010006,NA,NA
MarMAG_041903,NA,NA
MarMAG_110938,NA,NA
